Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death
gAAAAABkUtGU6xQK7ZC7H-dlu8KESJT3rFJuTesCLoJAFEObJjzNuiEtwCCPkwxvJ7A7267Wme_HP4Odqpih41Wxp4xkDzsCGQ==,gAAAAABkUtGUeZW5E2rgNYXwCSN9ZNSTIh5zUfgIz-9YYJhXPhaWFPdHXQ8XjYJkOuFKdpjwQwVU4eSphtxPTwwarr0rwjPvvg==,American game designer,Male,United States of America,Game designer; role-playing game designer,1947,2009,natural causes,62
gAAAAABkUtGURcU3BveaBteYa50i1wxuSXcbx4MGw89dBJMhT5du_5EA6c25b9d7oKIosp01cZWvuMA5MqJv_RHMIgnnklbOJA==,gAAAAABkUtGUJytnqgndBGW04lwsTFRCaz0yPMZPyz1fcSD9sh1VMn3PtL3Qqwg14RwRm7LyzWJtwbnVa_3ZdGnwJlv3GVVh-g==,"Russian politician, communist theorist, and founder of the Soviet Union (1870-1924)",Male,Russian Soviet Federative Socialist Republic; Soviet Union; Russian Empire,Politician,1870,1924,natural causes,54
gAAAAABkUtGUm6wtYuqNktTd2Cthk_Rc0mga5zCok7yFwu5r8XR3CMUXCfxRp8q3xRhSHlsJGf4weas5vsict40Tfi91vCeYng==,gAAAAABkUtGUlzdfVoIMn6u6enrAOAHhGsE564B-60K68QW8f4Kdxrx30tgbVDMmtQGgsz4EFqfMwoY-qtIhA60SXZ02OQYAanQsVRla1rN7eTgqIuhluwU=,former president of the Philippines from 1965 to 1986,Male,Philippines,Politician,1917,1989,natural causes,72
gAAAAABkUtGUIXRu0ldVBaSyiWiAa0rFEgfSKCeWNQb8Zfpab1LttImxlj2MziJtLKc2A2UPF1tRUnh6-3OYLx9k2Z2dQXvoqw==,gAAAAABkUtGUNXik0SI7D8FIR8wv_GlCKGosHwJCVCWy5DqdPqM51mPCc39eQJSE_GHBykgpTdi_ru126emGrbhED-IN2DXP2w==,Philippine politician and President (1933-2009),Female,Philippines,Politician,1933,2009,natural causes,76
gAAAAABkUtGUZz6KtMVvFNTdgRGqDXnrQmlp7SK9Ugv64eu-cPv3R-4oeznvLcjyUCgf6LdpBm-bA7K3ocS272WJxs199v5Evw==,gAAAAABkUtGU0Es5c4xZ8IVctPUFg770RnV-jsYIh5R7CloWPgR3ROvAw75CLFKaglNLBiSoAwtGl_2jVOzO0JYWx-SnSIfWcw==,"Filipino writer, nationalist; National Hero of the Philippines (1861-1896)",Male,Philippines,Researcher,1861,1896,capital punishment,35
gAAAAABkUtGUv4x9m-IhXmnudIn2vl8SoB-Hy3qze2Uh8ghWURNAcO-w59lwADxHdwUtWCKlKvTuAurBAfRGL730ZfL992L8vQ==,gAAAAABkUtGUUJWFlA-ffqViFrDLaqJbV0g6_nsFXi0T1TiJciIk9zNZfOJS-dXzG0hJ-olG2ZiWfpoFDO0ywLDaEnmBjLV9W6PtpyXiZepbjwdZ_ewxgi4=,Second President of the Philippines from 1935 to 1944,Male,Philippines,Politician,1878,1944,natural causes,66
gAAAAABkUtGUVURqfeL-NW1DoczI5ge5FOBnHhIClRjco7z__7jNlyDmd-z5KgP-L-KZ1OQGPSk8E7OgHzMzFs_kZpFOpRwqmg==,gAAAAABkUtGUGKN3SBug2xgZCSzdq_O2aoFpT_saQcK9yrClHCOU3cTpKom9MUN9dxdu8Rz-yaqySdLUxnIOgQl273YmEqqr8w==,German composer and conductor,Male,Germany,Artist,1813,1883,natural causes,70
gAAAAABkUtGVTJH0sahCUcNHyoWtzpiUBPzCf_0NTs-fpeS5ij58htfAY6FHL8x4q9DFE_mMKT_oWCJocwtAaYcWW5sFD7qhFg==,gAAAAABkUtGVCmDsGBvApF7JrbgL-Oq4YyttGg4nMfiYrc-eMJ0jeG_Qt45FFoxmHZqew0aNybI6AKrJBEEYwqh9EMspiTQcuuRLJbJMk5Op6KOxBj7CqEE=,"Scottish novelist, poet, essayist, and travel writer",Male,United Kingdom of Great Britain and Ireland,Artist,1850,1894,natural causes,44
gAAAAABkUtGVFXcV6v6uLu5sNgKP_pB_8in96xRGSzJhrNVu4Cu8otFBpojiuBz5N7Mir2_cbGPgmXzz3HcOt1pz496d7Fux0g==,gAAAAABkUtGVhmhJEwx6b68tCJ5zEkGRYnSHNCpN_Hblb3ljgLyaZQgMl95-LTLhGjE6jkAiXMTT58uCDcawScSqIpeGZvNpTg==,American singer and songwriter,Female,United States of America,Artist,1943,1970,accident,27
gAAAAABkUtGVDsotOspxSr3vcRlbXk5Axj46kUtlODaLar9kwQTCtEe_VbaVIWZ_FNRcTH9DKeXmSDDhTCQbZNK4BdlhZKyXpw==,gAAAAABkUtGV6iok7isEr4_oThJ6XjWy_aAG1NxA93hlIOHQUIJDQLA-2pY_TFL2nIwvzDGFVd4sJOFqDbKqiWmPB2oGdqZSFg==,American astronaut and the first human to walk on the moon,Male,United States of America,Teacher,1930,2012,natural causes,82
gAAAAABkUtGVSd_E9IY_MBNO3MdPXRmhaOaRxeli1nL5j82WewyYq3JyGGR4tnsCSqWnGtUyXBKxdjaonrOXPRgwLuMbQzIIqg==,gAAAAABkUtGV3Pz8MR-ETqCeMkYUQbRMpwSJZ7VniI0ZIFUq1br5QiuEd47k5kbqVBYfy-wtzndBwmWL3MrxcnC-jTUqGy44DaPX9Av_z94qJRGrE0EamxQ=,"American aviator, author, inventor, explorer, and social activist",Male,United States of America,Artist,1902,1974,natural causes,72
gAAAAABkUtGVHURu0CaGUjZgQGNlytNYoWY5I9BK1nF0HKm3yF_KmHoquskVECYUfu61CnPiMEJ1kI-Sg6olQ8Y-JOH39YXDvQ==,gAAAAABkUtGV208SZ54UGq4cLlVjCZ1fSvKvDrzSCqZSKmtgjAXkH4Di4-ta_SjLl4wREEwmBw_S9Zb7dcu-ws8vGpYgvfm9JA==,French singer,Female,France,Artist,1915,1963,natural causes,48
gAAAAABkUtGVtcaI-tfuA6YqbPWOnIjvOj-TIi6msol_lDqsi2ZQh-ozb_1vYLfrrpaPnpLZ2bQatxwut-nYpWROlP1juOD7YQ==,gAAAAABkUtGVpX6CAYa4D-vxeCObodRr-2GhF93q72Od6u09VzJS0kjjUXSFlkJaNT5kVikf_9AIqyRyCrzNCgDVrvPNYvV9PA==,Italian sports official and IAAF president,Male,Italy; Kingdom of Italy,Athlete,1923,1999,natural causes,76
gAAAAABkUtGVignJ1EZ3tCNs6i2-in6kvvTO1t50PXEOEduaFOVeAjz-Qu6e473rVASL1Kcce80tWj2_MIjtYPfJRJElv3cMgw==,gAAAAABkUtGVZqS9Hr0zoV9GdBj0o6oB3e_ah2BjiYIe6hXtA7UQG63YNwY4RJ64y-iQBvSXndkY5aQhBVDM2SweTFt1ZPy8n9JZVJLC7sI273gKnruwcTo=,French writer,Female,France,Artist,1935,2004,natural causes,69
gAAAAABkUtGWmKwVyVy525Zs9IWcg0XHfh3b2rom2RjtNwNCzh5g9cIWPOKlc6J2KmoVSoug8G9uZub2i6o9cJ5VmVmc29_vFA==,gAAAAABkUtGW8dIP8Nuz_8sg58HY1UP_5jKeMTCg6Dk2WclDfaG0yCq9dk9MkKmhoB802EJ2ghdW37lM7mlK5bPIiwDRD7nFqQ==,Belgian singer-songwriter,Male,Belgium,Artist,1929,1978,natural causes,49
gAAAAABkUtGWQcGgf4srRXubY9zgnjayGDVJJbDmMZU8XhUb1db1d64G8WD9OJMsEBaWlJ0ca-AgjWD3ipeJkPTbiY8O874EfA==,gAAAAABkUtGWCRwqgCDDATuJVjWy2zNyfVG0cixXnrbucXGSJDcxJhyvkwfrTUYHDHF8ozka7fL8awC6bGlKjKcMDRIC6ylWloe-yWuV8rNSeQaykhnwtCA=,"French singer, songwriter, pianist, film composer, poet, painter, screenwriter, writer, actor and director (1928-1991)",Male,France,Artist,1928,1991,natural causes,63
gAAAAABkUtGWSIC3-GUNU40b5PlTvGGn6TPjAlzgEWjb91HDaEbOfwbtRvjpIgb31SP3k7zurNxdsnWV8Ni33YzRdh67dgO85g==,gAAAAABkUtGWFWvIttcE-bYWBRk-YlRDb2BKKrBDZ_poBv4lkozj86NIodGsEPaLBJy2UZYuawgGRvh7VUZQWeL4W-MgSJjbAQ==,American jazz singer,Female,United States of America,Artist,1917,1996,natural causes,79
gAAAAABkUtGWJ5xYWwqjR8pRRnT4sZUHDslnSFtOLWvgWoJLX8rswsI1pXGUuaTNXTYSi1BThc53S99aRGj80ZglY0EfnvNbMQ==,gAAAAABkUtGWOk9lXlTO_Nmfou27sNN5m9pGMRQJO_qRB3IkJTLy4NjXg14VnD0kHnaoawVkY7I6iHQkKRZFaejJJvqsSjS0jQ==,American medical cannabis activist,Female,United States of America,Activist,1922,1999,natural causes,77
gAAAAABkUtGWGinaaILB8JXanccvt0AtJIAJRY18hJ74kxMf6hv6EAT4IJbuY_Hq929OWmG5LxH5lPJ8Eoq_1JUf0wzdP2tLyg==,gAAAAABkUtGWhZC5F0Mxvgj6i5cyrEBvpof4wXbJoI5A9482GeyRnuKqZWPjgAtfmtZ7F_a5twO94Jsc3-I9_0ShOjOkG5s-2Q==,"American jazz trumpeter, composer and singer",Male,United States of America,Artist,1900,1971,natural causes,71
gAAAAABkUtGWEPcLMhya4IeDP6ZtXI1Bdptrqc1-zsnY4Nlt0IF7b6TaIvhu1W7TZygQ3nnDqbYQrgg2obNEzYfrGE_mXWyJxg==,gAAAAABkUtGW6ZiK3vVtBnXm2gxAkgVBYDwIrx3SILpLzAAaj6oR-xKA35zElMrq6hMYZqdaQyNwftnxHKM0I2BHHVoyE5K1kZae0lHaAIYYxdBuQrTzRLw=,French recording artist; singer-songwriter,Male,France,Artist,1952,1986,accident,34
gAAAAABkUtGWjs46SkTGr3HFcLWEHRLiG5Wa5ojIGOKmJM78gRKxrcCvRb_rf941SMFmren3z12aIa9nPTszGWhFzhc3gQFyOA==,gAAAAABkUtGWJ_5T-uPsXAYHmPZ1HtY2rmSZ75U3YN5ZZD0kuBzHmch2IRG9t5bSJZhRIlfZzoW3SfGvh73UKVrGbRqNpt1TNg==,American filmmaker,Male,United States of America,Athlete,1928,1999,natural causes,71
gAAAAABkUtGXzFVlASHlr1qbmDSiCqsdw3zyo3_a5MUQBxHOBFfau-uVMPqLXAsw_Gd97KULYPdW0JsEULQDIlPHKeIGtUPkfw==,gAAAAABkUtGXbcRI52_93JX7BboSpiI-IhgAeBzvr7MqNLLeU2vXZyKoxmZOVpRRpGWFyLLU_N2DJGWCzx1PYZYEIQvNRh0sPA==,"Italian poet, novelist, literary critic, and translator",Male,Italy; Kingdom of Italy,Researcher,1908,1950,suicide,42
gAAAAABkUtGXmlV_NlokhwKADxjBknBHa3OsxcRxI2nRksujc-dkP3gir0z6MUD73wLQ5NLDwXGmFyMIT53U8eph4HFEUg9FqQ==,gAAAAABkUtGXh3VpT6okKyBXpPEiRqbS9ZroygoxJyKD7fF5GC9OO7jHHUJouJ82Pc6QhWssUdJP9j1JrhN-Xitwo464DtNhPXk72OCP0f-mCDTC66WoQuM=,21st President of the French Republic (1916-1996),Male,France,Politician,1916,1996,natural causes,80
gAAAAABkUtGXdKH38Gv1oqBUl2EsgAPrPYW2z1iWnee9Or5T4n6CEckqIRiyzBd4hl4ACA6501vj-buRREvP9tAdxYeSNQNgIA==,gAAAAABkUtGXT-Bwjj5FgW7-f3Mpg8IyykI5B4w_fB8bW7V0NY6lGZcJOBeAyP0WlSrVsBkNZ_kusMNC4ukp-vfmjSSGDKGcIQ==,Italian racecar driver,Male,Italy; Kingdom of Italy,Racing automobile driver,1906,1966,accident,60
gAAAAABkUtGXPPkgdFhz5uV-jfxGzeopV09hepuaYe5j_rZwgyzwSpgZdCg991fqgj4iqviHKoGKFxHJr2nncVzyPCsxtD3mmA==,gAAAAABkUtGXDHGK3PgqIXxpLM3DivOVmK-0adtQTg4JnRPpwC85HxebOZVK5Xqipsn92CTZpEsEwU8cU7NAzbkHdUNZ8sK5INJpM2S2ZBvf1-729OeQP8s=,eighteenth President of the French Republic (1890-1970),Male,France,Politician,1890,1970,natural causes,80
gAAAAABkUtGXGzutmzqIyob29SyThktXo0hGBcGMWUtjiBYxujcUpQwqOOU37iReFnsqecx6A2DoLOi0XmFT5CK1C9DJm0kq3Q==,gAAAAABkUtGXgrOzUATH6OtsSi3gBfgucToOl1wEZ7735tkCBgKPaQfe53btH9oT1Y1qgMt0fsapK7rPkjkuKzpNql10m4Fv7w==,British racing driver,Male,United Kingdom,Formula one driver,1929,1959,accident,30
gAAAAABkUtGXOCXzaL-n2mL0fzz4bv3fKnuCxi9pvc3BdOdWomPpB2S5Sfwyc1hvTfLeTYjA8J6y8Xij6Ux0pBnyUJw8SqF-Mg==,gAAAAABkUtGX3MXz4zpCuaRxR3pbB1Z2d9ndoWgnhvFRO2A8jrzFeOvauMO_XTlKZ2PF-oifgf3jIuGiM7oH6jzrn7UP7b5ZZA==,French statesman and official (1932–2019),Male,France,Politician,1932,2019,natural causes,87
gAAAAABkUtGXalOnzHDTjTn5IGD5xCv7-T65lncycz9stXF6cV5V-fKXNaFYxDBrSt1CmLNQEOfB9aDfA5iQENlfb9ODPZN9kw==,gAAAAABkUtGXd63gVM7VYSute2USh_-UUaVj1JgFofXkkHMSUC3xewEa1Jd9z4tpL4CQFbTNYBjmD60FH4nYr-mOiRVlTrY31Q==,Australian racing driver,Male,Australia,Athlete,1926,2014,natural causes,88
gAAAAABkUtGYF_Mpz1WKGXasovkY39pNe-ObkUSc18rBOph0Y4J4ufiEXYd33KIXt6xoeP-bKWWUa07opJAqIgxsr1Hsqt4HIg==,gAAAAABkUtGYvYxFCLXemGri9ecQtXKpbRAxj6wzvsk5pyI9TSW-CZPBL6D3x_saTm7cW9T7mWbW6qNpaVmmDqkcMFShzMUsw0SaVGIivb8eHV0L4QbOVTM=,19th President of the French Republic (1911-1974),Male,France,Politician,1911,1974,natural causes,63
gAAAAABkUtGYY8bnQl97kdZb0h6sX_xrwaL5QPBE0GcHuP5Hen1Pa_KBaDLwKQFMO3_a4qyhAxYxPeiYAO1IHqLYq7VWIAtOSw==,gAAAAABkUtGYtB4dC0PT3O30e5c9LhjZ2c8xzGQ73sR3DHD_T8vSNYSJsJvtT9rAEGBkyv0lKt1ZqYwgiiAxkWmf9O5UVM9tnA==,French comedian and actor,Male,France,Artist,1944,1986,accident,42
gAAAAABkUtGYXLXY2-zd-TL8ityv6lfatU7ihM5KwEkw5Qa3IeKqGoenHzlwlSY8k5tPWZ--XfCdA8bnER08tE9qMWYBJ2f33w==,gAAAAABkUtGYkTgAkpNVBRiCFxSbhP5dKNBB610yseZibmvE-onQ2_YxrglXygsG3HYhclK4oz_GJytdfqwusepv4qVkzXiuwqXHypR8XlCxYrigA5JNRVM=,French humorist,Male,France,Artist,1939,1988,natural causes,49
gAAAAABkUtGYptQFT1Ds2LAH7oDv3OGQlDYZIg8EeXZ8aANWZJ-lARf3GHHHTwMS5IxIP9ddiTUNff03cA4eekHbzAJDTORCiQ==,gAAAAABkUtGYe0D3uKJNJk7MW6fIcBKA3NeWsPOpzpjgafoRMoY--ilHo9yAO3bnwZpdd7vuNOKsEcW0VdwrrkxdM_CVcwO2SQ==,American jazz trumpeter and vocalist (1929-1988),Male,United States of America,Artist,1929,1988,accident,59
gAAAAABkUtGYqrt2Io2ECWbpThEclv5h9g4C_GEPtoX6mW6G7MSng43krvmbNNks_bHutwYJJIbh221RIzcofgK-Wq08cf7HNA==,gAAAAABkUtGYSSQrgP8JVwEGlf0WTZdqJHxdE3TJNj_dmIYbDDadlNJbpN5m5y--kJWAsmwJT67vy_R1g6BWm3aW2ydewWrGyw==,"Italian comedian, actor, and musician",Male,Italy; Kingdom of Italy,Artist,1898,1967,natural causes,69
gAAAAABkUtGYUt5P_th-VZBNQgaS4jFla3vXVhrJ-sKkvj4MVcTD7pzxLZz_0Q885ZI2nqbchkaehkucsqo1IQo69JXHO-2iBQ==,gAAAAABkUtGYq2c67NY7BGB5HwjH7j2RF_P9oQmPnjtEzBTV49lCwsaqq3PRXSYeI4QoyNuzg5Ka6-1-JsAZGtVLitxwbEHwdQ==,Chancellor of West Germany (1963–1966),Male,Germany,Politician,1897,1977,natural causes,80
gAAAAABkUtGYVPn3arvnA2HBFqU2ayegKZwTXca42eWlTNzfC1os6x8py9NdNni4gskNBGkIeUopRQ7BlEXX69TN-fXHc0lPag==,gAAAAABkUtGYMgYFH5oa6YEsqJTd6mFQJIDC44BdNmNXFpSYWboxpkFOY2raAnlt40Tu65CGJtzmfZY_AotX_lkjhdKPJkNJlA==,"Chancellor of West Germany (1969–1974), SPD",Male,Norway; German Empire; West Germany,Artist,1913,1992,natural causes,79
gAAAAABkUtGZP-Lau6O-kdsEDlMhh6iFnDE2-aNx00Xu9rJ4G0-0ZskEvTRUiaun8hiI5F39vYQMYuGuLPFd758ypQ5EJai5JQ==,gAAAAABkUtGZY5izpfqB5uELGSUhBJs3PR3ExcZor-812QgoERbssF8NP4t0wCigC--I9cmeYhS-yfp6KdW7-ok-A9Gd7KksXQ==,"Chancellor of West Germany (1974-1982), SPD",Male,Germany,Artist,1918,2015,natural causes,97
gAAAAABkUtGZODNOC_VbV5XLzQob1J0pjZvE4ewMOQLfDomFy_voWpEN8koPRSjvq5_ihieo_IvFDj3t3t3KbLPNJW4sVwnr_A==,gAAAAABkUtGZONOQpBm6vdojlpTXUP9z2iEt-Jvr_9e_s6u5DlQ5pJsqdvDFejTEeoE3u0u7PYiD1pSykAsBpK2LK8xh4z0now==,President of West Germany (1974-1979),Male,Germany,Politician,1919,2016,natural causes,97
gAAAAABkUtGZ2libe6azCmHE9xmN93EjmxqRxu_A_utikyIbUH68VkSyjJGl_PTFdWN7xoZrJ-LvwIr4ekhwqWZkKXwoiWdC1g==,gAAAAABkUtGZySXP5iu6wzpytNSbwH9GxbfGZ-f28fX4XL8kfh6x1QfzQQAKW3cXPlAjyT4K8gSPqDMX5A8SpktlpBMQoMUv9w==,260th Pope of the Catholic Church,Male,Italy; Kingdom of Italy,Politician,1876,1958,natural causes,82
gAAAAABkUtGZuj-wYuMOQgyyISRVIHbrIxWlMtZdqZ37A7ACTKqjhk7YHCtH59lTAeDcIg9hwEuvbQIQ5cEsH9X9G3Rw35rvhA==,gAAAAABkUtGZeq4f82N9wS0Ao9YsoL2a8M_RRpAh_nQUEX2gFS_nT_PqMoTUaKum4kMz29tkO7SZwhwSRbB8qgwtthJrMqUCGA==,German politician (1912-1994),Male,German Democratic Republic; Weimar Republic; German Empire; Saar,Politician,1912,1994,natural causes,82
gAAAAABkUtGZQacXm7K0Dc4y4JLl-1Sxz8JRd-ThBDYaWRbgiisnl20XfI1fwAUOMqLH8I7s11SsQ-_LWk9T_GafQUhgSd3nPA==,gAAAAABkUtGZZxgiqPt3-ge3nlKsY_FPEBGyj0HKZMFFAAuGKqNdasYkyzdZoJ1eu9Ojuv0I4mWv6DDH1kvnEerD8wobY0Zx_Q==,British musician and lead guitarist of the Beatles (1943-2001),Male,United Kingdom,Artist,1943,2001,natural causes,58
gAAAAABkUtGZ6WtVTYbutAC3RQN-ztO0bSj5hKVs7rXb9E6KaK6WJpYC4COyuWFZIBNZ2Wro3J9MEAX7Zk2QSwWjwTm3E48H9Q==,gAAAAABkUtGZ3jyOKDso6hYQ9iZMMajmT6E7OkaGgDm3m9iFFOXWjXvK8TrqX2oi8zddExSQrpiC16_7JA7xu375f_qT2XniLg==,"German politician, president of Germany (1871-1925)",Male,Germany; Baden,Politician,1871,1925,natural causes,54
gAAAAABkUtGZxPiKfDYK8Qwe1M0I1OxxSLrvoeCu6sMaA5ucGSCONS7NSzdvMynbgzS7o9rprleLpS_VVVPNXWSuPBXu4HsBaQ==,gAAAAABkUtGZ-PiCYiWdXxjl9yYmIaI41S8Ln-mlhoktkb4ZBJcE0RZsrRE0vlM5qVPd0vAnzxZncmDLt2-1bLNKKzLQc8Bl_43qcx_FFRXzSaMKUt-o1kg=,"Prussian-German field marshal, statesman, and president of Germany (1847-1934)",Male,Nazi Germany; Weimar Republic; German Empire,Politician,1847,1934,natural causes,87
gAAAAABkUtGaZIbs6h0lFYziGLfhCG0vbp4KHBA3-Q7B6Q4GDjGV9AvmiGirqNmOKO1fLwytOD34V_oQxY54E_3kMHM_1mgh_g==,gAAAAABkUtGaCE3LquYs5sxSl0q0h9ISD8z4d4IoiVnwBaQ6PDwI5x1hr26W22_72vvOIR3tDt3aFBGFqz7WhmIERsWJGxrlgA==,German Emperor and King of Prussia,Male,Kingdom of Prussia; German Empire,Statesperson,1859,1941,natural causes,82
gAAAAABkUtGaPL5UFoGCe2ZAcV27cQlmE8NBc1unoKfAHzPccpa_LTmVZUc-wrvRMsnw97DxZQVbYMwPzrGq_KPddPA2pTJsew==,gAAAAABkUtGa2sJ2cIrpiJ7vDnx1dcbZQ9At3qjbsVk6xAGqv-f2bpHXbAvYssJGjntjqDjKLBdV99DZJ8XjdC8uc_yOxy7eEA==,French actor and comedian,Male,France,Artist,1914,1983,natural causes,69
gAAAAABkUtGa7d6GDapDKBVDaROxPnHbJ86098H3do_edssaB8KoqTAE155xHdK6gvggJnVG8OXzmom2748FwaI7A7qQcyAadQ==,gAAAAABkUtGabBosT77gqm_ii10URIPO4hd4e9ztIQ4fGoMUAIUQCeByE3-Qw-F4AuWs-JEYzNjQ6ruJmmVRl43UnzZ0NOFk_A==,"French actor, comedian and singer",Male,France,Artist,1917,1970,natural causes,53
gAAAAABkUtGaFV7t-cSi-3JdgJ5XcVdeINMNlK_Hkg-XCgN9b87ca7apzQi1kQAOD_YQw-fKWuHzzZA_zOZN6QpbBsutYXbXtg==,gAAAAABkUtGaxtHlq6Uv-VqtmZpQgfGg-yUPZMfNmbwuLPmMh7iIvohehDCnfxzJXyS-AM-m4TXWNEr7IbRM3XUABhkhBodhlw==,"Czech humorist, satirist, writer and anarchist",Male,Austria-Hungary; Czechoslovakia,Journalist,1883,1923,natural causes,40
gAAAAABkUtGa_RN8enHJZs-rh4puAmNRjC95BPaaHBY3s6A5cajZDo2Ea6tOjTJM5LnXYv8caOQmp2JbOxHEf49zePqY3Z0Mxw==,gAAAAABkUtGaou4-te_t0A8lLMFQVr3zCPBUAdX5IcQLMxyzEtKeh-VBgrWNBDKgFC9sPTYXnniev5rnHFwJsehtb0E4sxHXAw==,"Polish politician, democratic oppositionist, ministry of justice, president of Poland (1949-2010)",Male,Poland,Artist,1949,2010,accident,61
gAAAAABkUtGaAgqTCUb1kqPUGURTQTerb6vQ4ra_EOBf8ezRFwIr07Ue7UQkQSG93nZDlNPVJmnQOJ0ytKX6NIwAiiDTLj6dHA==,gAAAAABkUtGaXwoYSqTeWWjsRtqkugP3zcuuq0HqT7Br4yJvJlGrq52uPB-FnS5udHiLPLPv2vPD4nCJMooawLjPFtAtoUlEzw==,American recording artist; singer and songwriter (1958-2009),Male,United States of America,Athlete,1958,2009,natural causes,51
gAAAAABkUtGaWE3muy9P4nhXoY1GLiVq7h8qcepSH_tYm8sKZX7mooTIUp9BhzYw4mfMkUeJsUJX1eN-t_1x_M9w-sq7cM8rmg==,gAAAAABkUtGa2KHIfdaZSVlS5oKmlVuqTAhMv845EmZUYf69ASgv92Qaa1bSIYQF0QmUMRxJiMG5gPi68p_5cW_gArdAHUTOHw==,pioneering English aviator,Female,United Kingdom; United Kingdom of Great Britain and Ireland,Military personnel,1903,1941,accident,38
gAAAAABkUtGbxy-mO1M6m-mhh2uywCwJXvalRGxc-uFMRJwZd9NgyZFIGYQgFOzjXHaCJLrNbSQTCi6WY2DWzi7hDIb7VCiO4Q==,gAAAAABkUtGbrtf8AVAuNQBfSEHZmVAEx2fVwYBnQTRg3pKLCnQPNgB7afAs2ygvoO8AmmnqcObsRE8Ilrhk8wUr8CpKtWcqWg==,American race car driver,Male,United States of America,Racing automobile driver; formula one driver,1927,2008,natural causes,81
gAAAAABkUtGbVjPMkiJyuG7vIsqUfJ7TylCeTTyvOwHufNs2RyK0jeJAp02Ey55L4cQZ8h_ZQeMF7Qb0bfoHa4oCWdGKMfnnyg==,gAAAAABkUtGbXgP0sE6fVfwJ1ZKkD63CEprxS8TeETq-_xa5y5BOa2N4YbiVKz6JREYlmZrRLc2XOZr1dbl7hWsN7qZupVlC1g==,British racing driver,Male,United Kingdom,Engineer,1929,1975,accident,46
gAAAAABkUtGbxWcHxvyFfQFK5ga9YJNdEdxMz7Bq8gib3jLXVE4s3Bzl4idckaFb_F4ZgvYdVREStpw0IpqObngjr9kEvmU8Pw==,gAAAAABkUtGbM18sempRWR6e3DFpCktqJIWgjtueMMkCzlbfUa2D7z1rc3CL5d-E5Rd6sBcTT1F74CggQQZz60seJcSo5BWoCw==,New Zealand racing driver,Male,New Zealand,Racing automobile driver; formula one driver,1936,1992,natural causes,56
gAAAAABkUtGbznU9b2WnZpE6v0ARD2-cYsh6SXvpSPA2G5UUNkXQC8YEazCnCW8yc6uldDta55C8n0mP9yNkX0PXoSnLkrJrWQ==,gAAAAABkUtGbVVrDUOJ1Lef-YWjTKwM1jhxmtmnkrh_fNVS6XA4RcvONnh6mfnLfy8XQhnAOEXjPKJ6VmQaovvyPzRSmUL3L2Q==,Austrian racing driver,Male,Austria; Germany,Racing automobile driver; formula one driver,1942,1970,accident,28
gAAAAABkUtGbI9crs0Ol8G5tTCsfS-lIskCoIN3YLpbToOWjZCjgAZftG2gjZx0Tf9Ls2tuXQEBQnQULazbBeE67RaVOeZxwMg==,gAAAAABkUtGb3kMB0ieessPqmtRK4rGQl1a08r1Ii_CDhvPo9mxYRoI62QrXQ4xBVhRhv_3vsr-IE7kYPvRYktEFsVzxcK3QLw==,English author and journalist,Male,United Kingdom; United Kingdom of Great Britain and Ireland,Artist,1903,1950,natural causes,47
gAAAAABkUtGb7L89nvYTSTGjFLRm1YQS1_EIzAQNAycyiOYBA9zvWJloCqbkpH3yPQha6IY0Uibe_bh2pqFM-vbXaXen6dAcKw==,gAAAAABkUtGbwqAc99iXbEFFiK-2ngTsSN1cDpIBbrj9ao6ydZ9dqgN3iYzyimurRJPcZPAKUL2doXEJCuqsUipdP2lSlEpN5Q==,American actress and Princess consort of Monaco,Female,United States of America; Monaco,Artist,1929,1982,accident,53
gAAAAABkUtGbYlcuLbNTjh8dJ3vLWcbnQ-2IEjVMZon9rE7VeXyyhMZGiaXas8xV1td923wtZQUbzQGf-1LoWyKyZ4UrxOFgBg==,gAAAAABkUtGbzvyxZNbxmoESoOpcj9_JkBaUZSkGmjpV1ToPA4La_gjC4ZS8SX_5UaplSMLzEP4-uHHFeEhYgO8yb-YtNNqOvTShgPfRShPAKf9_0D-ZCvI=,Russian general,Male,Russian Empire,Military personnel,1854,1918,unnatural death,64
gAAAAABkUtGcMz_hLgtmlcP_z_6K1naYbWHsQdR7LutTj8omxofUsj9_qVO5aLukIC3djRcSPOK1TKLgn3KJ6b41gzQbaOuo-g==,gAAAAABkUtGcVo7HvmLF647MpjzC2Dbk3S-9e_SWNIwrg8uychacgTXPR8S7MQ9QohhPSP990Qe6QKE2xcL5CAjwpaaF8tJAGw==,"American jazz musician, composer and band leader",Male,United States of America,Artist,1899,1974,natural causes,75
gAAAAABkUtGcTYlye_t_LRsm6u7N6tsiG9-ZUxc5th0aazf0ElrkaerVHG6fVcvHQOtDjQv-E1VYfEmi0W5JNBCeSY85mYR5dg==,gAAAAABkUtGc63SScetveu5giXOiiheI5B5dRJ8yZLLPn5riXFDQGFbdEfBLAkEoFMBQ1E_WuzlujDMt2NhXng_5xtWptwcA1g==,French writer,Female,France; Russian Empire,Artist,1896,1970,natural causes,74
