Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death
Q700592,Bogdan Bogdanović,"Serbian architect, urbanist and essayist (1922-2010)",Male,Serbia,Artist,1922,2010,natural causes,88
Q700611,Grigoris Lambrakis,Greek MP (1912-1963),Male,Greece,Athlete,1912,1963,homicide,51
Q700613,Paul Yü Pin,Chinese cardinal,Male,People's Republic of China; China; Republic of China (1912–1949),Religious figure,1901,1978,natural causes,77
Q700616,Patrick Leigh Fermor,"British author, scholar and soldier",Male,United Kingdom,Artist,1915,2011,natural causes,96
Q700792,Feng Fei-fei,Taiwanese singer (1953-2012),Female,Taiwan,Artist,1953,2012,natural causes,59
Q700797,Li Mei-shu,artist from Taiwan (1902-1983),Male,Japan; Taiwan,Researcher,1902,1983,natural causes,81
Q700821,Chung Li-ho,Taiwanese novelist,Male,Taiwan; Taiwan under Japanese rule; Republic of China (1912–1949),Artist,1915,1960,natural causes,45
Q700838,Marwan al-Shehhi,9/11 hijacker,Male,United Arab Emirates,Terrorist,1978,2001,suicide; suicide attack,23
Q700892,Li Lisan,Chinese politician (1899-1967),Male,People's Republic of China,Politician,1899,1967,suicide,68
Q700898,Ivan Tavčar,Slovenian writer and politician (1851-1923),Male,Austria-Hungary; Kingdom of Yugoslavia,Artist,1851,1923,natural causes,72
Q701020,Chiang Wei-kuo,"General of the Republic of China, adopted son of President Chiang Kai-shek (1916-1997)",Male,Taiwan; Republic of China (1912–1949),Politician,1916,1997,natural causes,81
Q701084,Horst Skoff,Austrian tennis player,Male,Austria,Athlete,1968,2008,natural causes,40
Q701135,Ing Chang-ki,Taiwanese banker and Go player,Male,Taiwan; Republic of China (1912–1949),Athlete,1917,1997,natural causes,80
Q701141,Pauline Chan,Hong-Kong actress (1973-2002),Female,Hong Kong,Artist,1973,2002,suicide,29
Q701250,Larry Wu-tai Chin,Chinese spy,Male,United States of America; Taiwan; Republic of China (1912–1949),Translator,1922,1986,suicide,64
Q701284,Alois Mock,Austrian politician,Male,Austria,Politician,1934,2017,natural causes,83
Q701435,Liu Hulan,young female spy during the Chinese Civil War,Female,Republic of China (1912–1949),Spy,1932,1947,capital punishment,15
Q701515,Rakhat Aliyev,Kazakhstani politician (1962-2015),Male,Kazakhstan; Soviet Union,Politician,1962,2015,suicide,53
Q701626,Eugen Kvaternik,Croatian politician (1825-1871),Male,Croatia,Politician,1825,1871,capital punishment,46
Q701770,Otto Siffling,German footballer (1912-1939),Male,Germany,Athlete,1912,1939,natural causes,27
Q701802,Iakovos Kambanelis,Greek writer and film director (1922-2011),Male,Greece,Artist,1922,2011,natural causes,89
Q701952,Philip Guston,American artist (1913-1980),Male,United States of America,Artist,1913,1980,natural causes,67
Q701960,Mile Budak,"Croatian Ustaše politician; writer, editor (1889-1945)",Male,Croatia,Artist,1889,1945,capital punishment,56
Q702090,Archduke Wilhelm Franz of Austria,Archduke of Austria (1827-1894),Male,Austria,Military personnel,1827,1894,accident,67
Q702111,Charlie Soong,Chinese missionary (1863-1918),Male,China,Politician,1863,1918,natural causes,55
Q702158,Ludwig Thuille,Austrian composer,Male,Austria,Researcher,1861,1907,natural causes,46
Q702216,Mineichi Koga,Japanese admiral,Male,Japan,Military personnel,1885,1944,accident,59
Q702306,Sammy Lee,American diver and physician,Male,United States of America,Competitive diver,1920,2016,natural causes,96
Q702366,Hugo Distler,"German organist, choral conductor, teacher and composer",Male,Germany,Artist,1908,1942,suicide,34
Q702416,Dai Li,Chinese general (1897-1946),Male,Republic of China (1912–1949),Politician,1897,1946,accident,49
Q702569,Luo Jing,Chinese television presenter,Male,People's Republic of China,Television presenter,1961,2009,natural causes,48
Q702625,Marc Riboud,French photographer,Male,France,Artist,1923,2016,natural causes,93
Q702651,Rudolf Viest,Czechoslovak general,Male,Slovakia,Military personnel,1890,1945,capital punishment,55
Q702663,Tanaka Shinbei,"One of the four members of the hitokiri, elite samurai",Male,Japan,Samurai,1832,1863,suicide,31
Q702680,Sun Yun-suan,Taiwanese politician (1913-2006),Male,Taiwan,Politician,1913,2006,natural causes,93
Q702731,Ding Mocun,Chinese politician (1901-1947),Male,Qing dynasty; Republic of China (1912–1949),Politician,1901,1947,capital punishment,46
Q702808,Cai E,Chinese politician (1882-1916),Male,Taiwan; China,Politician,1882,1916,natural causes,34
Q703057,Mickey Marcus,Israeli general,Male,United States of America,Military personnel,1901,1948,accident,47
Q703091,Ivar Kreuger,Swedish businessperson,Male,Sweden,Entrepreneur,1880,1932,suicide,52
Q703171,Li Zhen,Chinese general and official (1914-1973),Male,People's Republic of China,Politician,1914,1973,suicide,59
Q703498,Ray Gillen,American musician,Male,United States of America,Artist,1959,1993,natural causes,34
Q703525,Archbishop Christodoulos of Athens,Archbishop of Athens and All Greece,Male,Greece,Religious figure,1939,2008,natural causes,69
Q703588,Wolfgang Reitherman,American animator,Male,United States of America; German Empire,Artist,1909,1985,accident,76
Q703632,Vladimir Beara,Croatian footballer (1928-2014),Male,Croatia; Socialist Federal Republic of Yugoslavia,Athlete,1928,2014,natural causes,86
Q703754,Giulio Bizzozero,Italian physician (1846-1901),Male,Kingdom of Italy,Politician,1846,1901,natural causes,55
Q703809,Richard Lynch,actor (1940-2012),Male,United States of America,Artist,1940,2012,natural causes,72
Q703906,Ang It-hong,"Singer, songwriter and actor",Male,Taiwan,Artist,1927,2010,natural causes,83
Q703920,Moacir Barbosa Nascimento,Brazilian footballer (1921-2000),Male,Brazil,Athlete,1921,2000,natural causes,79
Q703958,Yoshio Kodama,Japanese criminal (1911-1984),Male,Japan,Politician,1911,1984,natural causes,73
Q704005,Marek Hłasko,Polish writer,Male,Poland,Artist,1934,1969,suicide,35
Q704026,Harry Reasoner,American journalist,Male,United States of America,Journalist,1923,1991,accident,68
Q704051,Bo Yang,Chinese author,Male,Taiwan,Researcher,1920,2008,natural causes,88
Q704059,Josef Beran,"Czech cardinal, professor and theologist",Male,Czechoslovakia,Artist,1888,1969,natural causes,81
Q704069,Simon de La Brosse,French actor (1965-1998),Male,France,Artist,1965,1998,suicide,33
Q704112,Eduardo Mateo,"Uruguayan singer, songwriter, guitarist, and arranger",Male,Uruguay,Artist,1940,1990,natural causes,50
Q704208,Philip de László,Hungarian artist (1869-1937),Male,United Kingdom,Artist,1869,1937,natural causes,68
Q704243,Richard Stites,American historian,Male,United States of America,Researcher,1931,2010,natural causes,79
Q704244,Howell Heflin,Democratic United States Senator from Alabama (1921-2005),Male,United States of America,Politician,1921,2005,natural causes,84
Q704264,Charles Huntziger,General in French Army (1880-1941),Male,France,Politician,1880,1941,accident,61
Q704265,Bat Masterson,US Marshal,Male,United States of America,Journalist,1853,1921,natural causes,68
Q704281,Vladislav Dvorzhetsky,Soviet actor,Male,Soviet Union,Artist,1939,1978,natural causes,39
Q704286,Tai Chi-tao,Chinese politician (1891-1949),Male,Republic of China (1912–1949),Artist,1891,1949,suicide,58
Q704305,Albert Forster,German politician (1902-1952),Male,Germany,Politician,1902,1952,capital punishment,50
Q704310,Infante Alfonso of Spain,Spanish infante,Male,Spain; Italy; Kingdom of Italy,Aristocrat,1941,1956,accident,15
Q704355,Charles Bassett,United States Air Force test pilot and astronaut,Male,United States of America,Military personnel,1931,1966,accident,35
Q704374,Seishirō Itagaki,Japanese general (1885-1948),Male,Japan,Politician,1885,1948,capital punishment,63
Q704413,Pavel Karelin,Russian ski jumper,Male,Russia,Athlete,1990,2011,accident,21
Q704418,Robert A. Good,American physician,Male,United States of America,Immunologist,1922,2003,natural causes,81
Q704498,Witness Lee,Chinese Christian preacher,Male,People's Republic of China,Translator,1905,1997,natural causes,92
Q704565,Zhang Zongchang,Chinese warlord (1881-1932),Male,Qing dynasty; Republic of China (1912–1949),Politician,1881,1932,homicide,51
Q704578,Hank Garland,American musician,Male,United States of America,Artist,1930,2004,natural causes,74
Q704588,Stuart Davis,American painter (1892-1964),Male,United States of America,Artist,1892,1964,natural causes,72
Q704616,Ramón Franco,Spanish aviation pioneer (1896-1938),Male,Spain,Politician,1896,1938,accident,42
Q704697,Chris Ethridge,American musician,Male,United States of America,Artist,1947,2012,natural causes,65
Q704700,John Hartford,American singer-songwriter and musician,Male,United States of America,Artist,1937,2001,natural causes,64
Q704705,Arsenio Rodríguez,Cuban musician,Male,Cuba,Artist,1911,1970,natural causes,59
Q704718,Doc Pomus,"American recording artist; blues singer, lyricist, songwriter",Male,United States of America,Artist,1925,1991,natural causes,66
Q704746,James Forman,American civil rights leader,Male,United States of America,Artist,1928,2005,natural causes,77
Q704763,Simon Bolivar Buckner Jr.,American lieutenant general during World War II,Male,United States of America,Military personnel,1886,1945,homicide,59
Q704809,Grandpa Jones,banjo player and singer from the United States,Male,United States of America,Artist,1913,1998,natural causes,85
Q704818,Bob Luman,American singer,Male,United States of America,Artist,1937,1978,natural causes,41
Q704926,Max von Schillings,"German conductor, composer and theatre director",Male,Germany,Artist,1868,1933,natural causes,65
Q704975,Robert Thomas,French actor and author,Male,France,Artist,1927,1989,natural causes,62
Q705022,John Gregory Dunne,"Novelist, screenwriter, literary critic, journalist, essayist",Male,United States of America,Artist,1932,2003,natural causes,71
Q705052,Harry Angelman,identified Angelman Syndrome,Male,United Kingdom,Researcher,1915,1996,natural causes,81
Q705058,Dudley Nichols,American screenwriter,Male,United States of America,Artist,1895,1960,natural causes,65
Q705066,Earl Hindman,American actor,Male,United States of America,Artist,1942,2003,natural causes,61
Q705087,William Hicks,British soldier,Male,United Kingdom of Great Britain and Ireland,Military personnel,1830,1883,homicide,53
Q705114,Newton Mendonça,"Brazilian musician, composer, and lyricist",Male,Brazil,Artist,1927,1960,natural causes,33
Q705129,Prince Henry of the Netherlands,son of King William II of the Netherlands,Male,Kingdom of the Netherlands,Military personnel,1820,1879,natural causes,59
Q705172,Gorilla Monsoon,American professional wrestler (1937-1999),Male,United States of America,Artist,1937,1999,natural causes,62
Q705183,Big John Studd,American professional wrestler and actor (1948-1995),Male,United States of America,Artist,1948,1995,natural causes,47
Q705205,Darrel Akerfelds,American baseball player,Male,United States of America,Athlete,1962,2012,natural causes,50
Q705238,Maurice Raynaud,French politician (1834-1881),Male,France,Politician,1834,1881,natural causes,47
Q705276,William Heirens,American serial killer,Male,United States of America,Serial killer,1928,2012,natural causes,84
Q705350,Takashi Sakai,Japanese general and war criminal,Male,Japan,Military personnel,1887,1946,capital punishment,59
Q705354,Art Acord,"Silent film actor, stuntman, ranch hand",Male,United States of America,Artist,1890,1931,suicide,41
Q705356,Don Costa,"American recording artist, conductor, record producer, music arranger, jazz guitarist",Male,United States of America,Artist,1925,1983,natural causes,58
Q705399,Christopher Lasch,American historian,Male,United States of America,Researcher,1932,1994,natural causes,62
Q705405,Yoshitarō Nomura,Japanese film director,Male,Japan,Artist,1919,2005,natural causes,86
Q705408,Joe DeRita,American actor and comedian,Male,United States of America,Artist,1909,1993,natural causes,84
Q705436,Fernando Pereira,Dutch photographer,Male,Portugal,Artist,1950,1985,accident,35
Q705506,Art Davis,American double-bassist,Male,United States of America,Artist,1934,2007,natural causes,73
Q705508,Tetsuzō Iwamoto,Japanese flying ace,Male,Japan,Military personnel,1916,1955,natural causes,39
Q705559,So Man-sul,Zainichi Korean politician (1927-2012),Male,North Korea,Politician,1927,2012,natural causes,85
Q705572,Daniel Petrie,Canadian film director,Male,Canada,Artist,1920,2004,natural causes,84
Q705579,Nelson de la Rosa,actor,Male,Dominican Republic,Artist,1968,2006,natural causes,38
Q705607,Driss Basri,Moroccan politician (1938-2007),Male,Morocco,Politician,1938,2007,natural causes,69
Q705608,Kang Sok-ju,Vice Premier of North Korea (1939-2016),Male,North Korea,Politician,1939,2016,natural causes,77
Q705634,Art Longsjo,American speed skater and racing cyclist,Male,United States of America,Athlete,1931,1958,accident,27
Q705697,John Heinz,American politician (1938-1991),Male,United States of America,Politician,1938,1991,accident,53
Q705702,Samuel Liddell MacGregor Mathers,British occultist,Male,United Kingdom of Great Britain and Ireland,Researcher,1854,1918,natural causes,64
Q705708,George Moscone,American politician who served as Mayor of San Francisco,Male,United States of America,Politician,1929,1978,homicide,49
Q705709,Claude Criquielion,cyclist,Male,Belgium,Athlete,1957,2015,natural causes,58
Q705722,Oswald Chambers,British missionary,Male,United Kingdom of Great Britain and Ireland,Artist,1874,1917,natural causes,43
Q705738,Chuck Connors,Athlete and actor (1921-1992),Male,United States of America,Athlete,1921,1992,natural causes,71
Q705788,Hideyoshi Obata,Imperial Japanese Army general,Male,Japan,Military personnel,1890,1944,suicide,54
Q705789,Art Van Damme,American musician,Male,United States of America,Artist,1920,2010,natural causes,90
Q705841,Dave Peverett,English musician,Male,United Kingdom,Artist,1943,2000,natural causes,57
Q705850,Liu Binyan,Chinese writer and journalist,Male,People's Republic of China,Artist,1925,2005,natural causes,80
Q705864,Wu Han,Chinese politician (1909-1969),Male,People's Republic of China; Republic of China (1912–1949),Researcher,1909,1969,suicide,60
Q705870,David Kossoff,British actor,Male,United Kingdom,Artist,1919,2005,natural causes,86
Q705872,Lin Sen,Chairman of the National Government of China (1868-1943),Male,Qing dynasty; Republic of China (1912–1949),Politician,1868,1943,accident,75
Q705892,Alec Wilder,"American composer, lyricist",Male,United States of America,Artist,1907,1980,natural causes,73
Q705907,Sergey Starostin,Soviet and Russian linguist,Male,Russia; Soviet Union,Researcher,1953,2005,natural causes,52
Q705913,Ivan Yarkovsky,Russian astronomer,Male,Russian Empire,Engineer,1844,1902,natural causes,58
Q706033,Panteleimon Romanov,Russian/Soviet writer,Male,Soviet Union; Russian Empire,Artist,1884,1938,natural causes,54
Q706034,James Ewing,American pathologist,Male,United States of America,Researcher,1866,1943,natural causes,77
Q706075,Grand Duke Nicholas Constantinovich of Russia,Russian Grand duke,Male,Russian Empire,Aristocrat,1850,1918,natural causes,68
Q706147,Francis Biddle,United States federal judge (1886-1968),Male,United States of America; France,Artist,1886,1968,natural causes,82
Q706165,E. G. Marshall,US-American actor,Male,United States of America,Artist,1914,1998,natural causes,84
Q706235,Albert Anastasia,Italian-American Costa Nostra mobster,Male,United States of America,Criminal,1902,1957,homicide,55
Q706248,William W. Belknap,Union Army general (1829-1890),Male,United States of America,Politician,1829,1890,natural causes,61
